# Phase, Flux
4.065917911038289811e-01,1.761419270107644763e+01
4.068990732033357927e-01,-4.927404009480440550e+00
4.069999509418709693e-01,-9.959837037498698464e+01
4.071255689746248740e-01,6.964976733137007159e-01
4.074474497044959787e-01,-1.669728512776469387e+01
4.077963719963429434e-01,-8.745894073380888756e+01
4.080055288950468761e-01,9.826333992934976891e+00
4.083082393346514349e-01,3.281390859033450624e-01
4.086666303379866694e-01,-2.796672692895185719e+01
4.089564099257938512e-01,7.476826702879080244e+01
4.091887730626214137e-01,8.144528749420842928e+00
4.095235620707179391e-01,-2.979318472329239853e+01
4.098638556442880665e-01,2.521229005258973643e+01
4.100447804044767275e-01,4.439165759473340245e+01
4.101037816816509585e-01,8.452798634728253546e+01
4.103814589256625234e-01,8.264311128658441419e+01
4.107404404046134938e-01,-7.713351344529328912e+00
4.110102019435368237e-01,-4.749234798950840997e+01
4.112547862596914738e-01,6.421730132899483579e+01
4.115997314483786362e-01,-2.637239895109111387e+01
4.119287337954409267e-01,1.813148014617738113e+01
4.120793880730766467e-01,4.724758632890235788e+01
4.121584570064905639e-01,-2.068372212526981002e+01
4.124558546552511418e-01,-1.220309668037433681e+01
4.128128977452842352e-01,-2.414549551699174401e+01
4.130600953413992582e-01,-1.027400579656223556e+01
4.133233453506859334e-01,6.562421178979427339e+01
4.136756994349830019e-01,3.529668345780834215e+01
4.141090324146669555e-01,-5.404603826486553686e+01
4.142167925397394201e-01,1.002373985525828459e+01
4.145312417915476000e-01,-8.875564686539050285e+01
4.148835244264441058e-01,1.622978187665324867e+01
4.151060605030494344e-01,5.884733204730707712e+01
4.153938665236636685e-01,4.740647361534122695e+01
4.157510536231102671e-01,-1.524425271570706286e+00
4.160498839619228284e-01,2.611855613454672209e+01
4.162784506552147379e-01,9.555697034313581639e+00
4.166071175973191099e-01,-4.420824314443905223e+01
4.169520861088675812e-01,8.171611473484219346e+00
4.171475995039085616e-01,1.110928223879703580e+01
4.174663220133136843e-01,6.890821732885576978e+01
4.178253838265647557e-01,-2.984829834407065619e-01
4.181054973840729327e-01,5.595694735305301037e+01
4.183431703589923778e-01,-9.125961336953203329e+00
4.186833798962208975e-01,-2.558571052124758438e+01
4.190182751529078486e-01,-6.114975273063816275e+01
4.191845390884354483e-01,9.221426499506080177e+01
4.192524071251536033e-01,3.092576556196213744e+01
4.195401280076949124e-01,-1.623735854439090076e+00
4.198985234534798883e-01,-1.370352553164977394e+01
4.201574294961773481e-01,-2.879119310017497213e+01
4.204104496542478975e-01,8.925210606625100240e+01
4.210819490299679280e-01,3.389964455258187570e+01
4.212166352920966861e-01,4.368232593887633186e+01
4.213089397642026390e-01,-3.701260366462122420e+01
4.216150190704332501e-01,3.007675607125115391e+01
4.219700723131719622e-01,3.250226945605838580e+01
4.222054085683915603e-01,4.130517000477951228e+01
4.224800245854238856e-01,6.234458708687107276e+01
4.228350774579583971e-01,-3.353101511693878933e+01
4.231425727950543503e-01,-1.620884653164011979e+00
4.232436526650542596e-01,-1.028176189237228755e+02
4.233689652793862224e-01,-4.242186573577555464e+01
4.236907305055631623e-01,-1.850978537265568491e+01
4.240397135108904259e-01,-6.288644013974220570e+01
4.242491706451581579e-01,1.070587691609503622e+01
4.245516282353298254e-01,6.533290147614501109e+01
4.249100040602949435e-01,-5.685831051616130338e+01
4.251998573187276143e-01,6.695806634149370495e+01
4.254321453041131629e-01,-2.558521222062459799e+01
4.257668413909685423e-01,-1.837645823421496516e+01
4.261072164094511505e-01,5.358915463160585091e+00
4.262884595452069436e-01,5.505700250441059040e+01
4.263472509166293944e-01,1.171088040414769438e+02
4.266246771622287381e-01,7.193944046468558895e+01
4.269838244926379422e-01,1.437807594628637275e+01
4.272536000993188421e-01,-5.857524662211677224e+01
4.274981373995467848e-01,-3.396232180885583318e+01
4.278430115090375851e-01,-1.628480580417868140e+01
4.281721959965405500e-01,4.717348807559140766e+01
4.283230268615547676e-01,4.968026879526021844e+01
4.284018951443205880e-01,-2.082124500590865068e-01
4.286991436008096290e-01,1.532782893010065095e+01
4.290562151965620630e-01,-4.683018414275430530e+00
4.293036049286298450e-01,-1.916216594177733157e+00
4.295665980162378661e-01,4.449343190837673490e+01
4.299189036037915912e-01,4.454206288651008094e+01
4.302342742937236286e-01,-6.945802226043795713e+00
4.303526334423220523e-01,-4.896027770440181115e+01
4.304602021718500482e-01,-1.199186918199313112e+01
4.307745244436355092e-01,-4.068696354697642903e+01
4.311267778324043842e-01,-1.354834089051237811e+01
4.316371828643290609e-01,3.639067745675461651e+01
4.319942637151852338e-01,-1.305053100009168077e+01
4.322933172870989660e-01,2.777375490459199625e+01
4.325219143371309416e-01,1.798305481282014284e+01
4.328503972877738581e-01,-3.167251045188557157e+01
4.331954368785187470e-01,1.109202060800562606e+01
4.333911002062395545e-01,-1.538023383762521235e+00
4.337096253968339421e-01,5.931046213869528572e+01
4.340686827676351611e-01,-9.264417051402240588e+00
4.343489595851725560e-01,9.549175220513461682e+01
4.345865314943596625e-01,4.216284990898877538e+01
4.349265796225797454e-01,4.611905510598646174e+00
4.352616466539912521e-01,-3.562509460453000543e+01
4.354280782919978110e-01,7.536272962060941438e+01
4.354958608115578333e-01,1.657332907734065941e+01
4.357835006193907512e-01,3.026572461695131722e+01
4.361418342410830484e-01,2.016326434173265625e+01
4.364009227944253833e-01,-4.187787439724477423e+01
4.366537907985911793e-01,5.502756352449011956e+01
4.370027334516662920e-01,1.977900320948577928e+01
4.373252638898167399e-01,5.142060456075903119e+01
4.374602944418028994e-01,4.409020118179007852e+01
4.375523634640708925e-01,-4.175622731372730101e+01
4.378583839078420414e-01,-1.540145115697111322e+01
4.382133971685327478e-01,8.019945160642194537e+00
4.384489348148087329e-01,4.280563904135448183e+01
4.387232687362804251e-01,3.598917624580977304e+01
4.390783638120878130e-01,-2.201204550345003952e+01
4.393859131989893418e-01,-4.107879327142072157e+00
4.394874336119251046e-01,-1.037717609505550627e+02
4.396123623245558054e-01,-5.533129780244117057e+00
4.399340909005221567e-01,-1.068490500133467691e+01
4.402831346193296080e-01,-6.646048260638970362e+01
4.404927320609693941e-01,1.605228262002711404e+01
4.407948583184287950e-01,6.279347485804720463e+01
4.411532185948197071e-01,-4.925939579403237900e+01
4.414433047116613218e-01,3.671731690002566495e+01
4.416755175456048566e-01,2.360576677440384685e+01
4.420101999349068111e-01,-2.827526295856586103e+01
4.423504979509266799e-01,-2.829605289689229863e+01
4.425320583516371142e-01,6.747338116408485575e+01
4.425908001157037863e-01,1.024136194578417758e+02
4.428680542163743739e-01,6.202866610016677384e+01
4.432270493928788246e-01,-3.667066361134896368e+01
4.434971567024761918e-01,-6.938888192431491575e+01
4.437415677630897060e-01,2.292335334153072779e+01
4.440862911994923334e-01,-2.428613370908383473e+01
4.444155786037484179e-01,2.875447966177446801e+00
4.445666652798287433e-01,4.016249531657578586e+01
4.446453336523547573e-01,2.240112743168154452e+01
4.449424325463680607e-01,3.103095470735617312e+01
4.452994526837439904e-01,-3.048349541379113958e+01
4.455471941097521316e-01,-7.270811512971597779e+00
4.458099302756816651e-01,5.464297901225378951e+01
4.461622665901796014e-01,4.061919499664945477e+01
4.464776809642010957e-01,3.604122303269008398e+00
4.465963129532564135e-01,-4.232484636290667623e+01
4.467036917680565766e-01,3.007894436168889740e+01
4.470177278720358638e-01,-7.035966102453272697e+01
4.473701900559440836e-01,1.510622694289587287e+01
4.475931485354820438e-01,4.922860091927105941e+01
4.478805787988862641e-01,6.202663569054855941e+01
4.485368298359626582e-01,2.036470576105564589e+01
4.487652987953595352e-01,3.246724998406946838e+01
4.490936769782286064e-01,-1.782587441301330955e+01
4.494387876481699129e-01,-2.574083203032984102e+00
4.496347597261499685e-01,-1.609178549977219319e+01
4.499528491864623891e-01,3.628589944293381109e+00
4.503119021148138668e-01,1.186658477903002051e+01
4.505924217862721792e-01,8.365570616497564060e+01
4.508298929999310922e-01,2.230775387701555701e+01
4.511699381665180142e-01,-2.160564883213478282e+01
4.515050973787623212e-01,-1.841428380522369679e+01
4.516717763131395946e-01,5.525216434398849685e+01
4.517393144979620634e-01,7.741536151595340698e+01
4.520267140433030795e-01,-6.676375613468010783e-01
4.523851446584821190e-01,-3.783382616717734237e+01
4.526444157224692733e-01,-5.511206366981546978e+01
4.528971323131386062e-01,5.129314407636975659e+01
4.532459350290458655e-01,1.856290138224636621e+01
4.535686583435573072e-01,3.706506238621010141e+01
4.537039532213050230e-01,4.631064290228081859e+01
4.537957875341433467e-01,-1.980111294164199620e+01
4.541016695215631671e-01,2.079845583313755242e+00
4.544567216536893883e-01,3.826083807223490396e+01
4.546923818375382953e-01,4.376707464848195173e+01
4.549666724451247313e-01,4.842392638715331543e+01
4.553216501662172289e-01,-2.851277302529098279e+01
4.556293324564078540e-01,1.642050274419659672e+00
4.557310550008082939e-01,-1.020083081769707007e+02
4.558557589995212989e-01,-2.899978302506323047e+01
4.561772924779017302e-01,1.263309091092956749e+01
4.565263965399852797e-01,-4.280400774914205897e+01
4.567362934767806304e-01,2.430244966089567527e+01
4.570381676252153746e-01,5.232202345739622729e+01
4.573965923171280368e-01,-7.366550225273994101e+01
4.576867521045950293e-01,5.462057017990851193e+01
4.579189697511925061e-01,-4.817684029601032591e+00
4.582533992910615139e-01,-5.661349629526579719e+01
4.585939379397774296e-01,-3.655324984463970139e+01
4.587755779343796747e-01,6.864725125077519863e+01
4.588342697208863674e-01,1.341198996576142690e+02
4.591113524170365445e-01,1.080599227187839517e+01
4.594704331106991280e-01,-2.517794586909261056e+01
4.597406340819458759e-01,-7.753855863734671061e+01
4.599849189029449614e-01,-3.526081717830642503e+01
4.603295712601512268e-01,-2.370231734660777079e+00
4.606588816170644751e-01,3.852813378557584656e+00
4.608103033278985738e-01,3.841965009709902290e+01
4.608888517542806817e-01,1.463958881364746389e+01
4.611857214919265480e-01,3.020608911197264490e+01
4.615428497289136289e-01,5.830572075371520668e+00
4.617907033267785732e-01,8.241542946096913624e+00
4.620533424992213090e-01,7.799279682774162836e+01
4.624055499826758564e-01,4.544617003299222802e+01
4.627210876346785628e-01,-8.204342293871569325e+00
4.628400720580825856e-01,-3.706636160538678837e+01
4.629471021405755504e-01,1.580773546971947496e+01
4.632610904882197289e-01,-5.080929072809325930e+01
4.636135226855919722e-01,6.917707543019346872e+00
4.638366918112900583e-01,4.474456385539227199e+01
4.641238159158640464e-01,1.200079571563872349e+02
4.644808434573228784e-01,-4.459755911079277269e+01
4.647801835672469850e-01,3.149868300234004437e+01
4.650086036596963734e-01,1.573595985382425511e+01
4.653370358923710204e-01,-2.585841467150906681e+01
4.656822176415086334e-01,-1.965469437592570756e+01
4.658783396521686271e-01,-2.058316469977228280e+01
4.661962321638744022e-01,2.839337551874265841e+01
4.665552802795719378e-01,3.739800998436848545e+00
4.668358832469635122e-01,8.420574370338052006e+01
4.670732548757066671e-01,4.943147402158842851e+01
4.674131378928768621e-01,-3.067689193947398252e+01
4.677483892859539694e-01,-1.778622480697045205e+01
4.679153943701854224e-01,3.734316129588854949e+01
4.679827685545704385e-01,3.271783089742186235e+01
4.682700866549989183e-01,-3.263834642686092025e+01
4.686284550758811340e-01,-1.866980954701169537e+01
4.688879082803090181e-01,-2.110218556639065213e+01
4.691404738276860886e-01,1.143161604437725742e+02
4.694892165705213949e-01,5.619170066917256179e+01
4.698121316507813949e-01,5.729314515479089209e+01
4.699476116306030016e-01,3.262570696804800718e+01
4.700392116042157453e-01,-1.038012873836313759e+02
4.703448759115966826e-01,-5.858092654820179490e+01
4.707000461388460288e-01,7.908900602870971852e+00
4.709359869374389884e-01,-5.237174353889262335e+01
4.712099965600772267e-01,4.335259843668559654e+01
4.715649365203466448e-01,6.827934797493107055e+01
4.718728313077180658e-01,-1.950479276768835035e+01
4.719747556133791488e-01,-5.795812209941075821e+01
4.720991564148950825e-01,-1.805899797191479195e+01
4.724205736491731145e-01,-2.248723693831777837e+01
4.727697376843286170e-01,-4.873098459201585797e+00
4.729798548925919222e-01,-1.538562219116634822e+01
4.732815568960978547e-01,7.252041215788374018e+01
4.736398860753404105e-01,-7.283678627456602328e+01
4.739301987571204466e-01,9.308464860890985904e+01
4.741622631392007348e-01,2.796597487919605385e+01
4.744966786113121171e-01,-2.514639419548547750e+01
4.748372983347364240e-01,-2.150351248086934675e+01
4.750192555942933104e-01,1.074269005960637458e+02
4.750777396962730936e-01,1.015460119855315924e+02
4.753545706536027593e-01,1.571560021385032258e+01
4.757137372346276205e-01,5.071160253566908693e+01
4.759840311271155144e-01,-4.803688680365958419e+01
4.762281908191126067e-01,2.781142684238346874e+01
4.765728513208101758e-01,-1.717632953235348481e+01
4.769023434479599532e-01,-1.364663789571451957e+01
4.770539413759684044e-01,2.026261442300558713e+01
4.771322906325189961e-01,-2.040454017271375875e+01
4.774290108076891248e-01,-5.442736859651020609e+00
4.777860872160955008e-01,-1.047334077919348516e+02
4.780341325797090035e-01,1.324358913112888558e+01
4.782965955349774423e-01,4.044310754136581920e+01
4.786487541514845012e-01,-2.169990575684455081e+01
4.789644935647477397e-01,2.705971539285201288e+00
4.790836716049210464e-01,-1.859712282548109386e+01
4.791904329192027134e-01,2.610615741005517521e+01
4.795043735105117833e-01,-9.540660994611371848e+01
4.798567757213481055e-01,-2.012902091341750577e+01
4.800801554932062620e-01,6.400315497145925292e+00
4.803672118504211941e-01,4.873919887304900556e+01
4.807241335134938010e-01,-5.547908572889337364e+01
4.810236161520148324e-01,-2.779582055301155208e+01
4.812520677118167223e-01,-7.226732206799812275e+01
4.815802363591381585e-01,1.538750036900182749e+01
4.819254888172680440e-01,-4.936547243594713308e+01
4.821218396140913298e-01,-4.576837822845014614e+00
4.827985788504382536e-01,-4.766798946675976367e-01
4.830793447076548452e-01,2.750595657241561298e+01
4.833166167514822420e-01,6.443395230482096281e+00
4.836564172131274653e-01,5.887741715460137470e+01
4.839918396405208378e-01,3.134822730510578026e+00
4.841590912807147706e-01,3.118945500513170543e+01
4.842262229813829588e-01,1.449789945717760986e+01
4.845133800430071469e-01,1.441497809029357313e+01
4.848717651230760040e-01,-8.457922642257642565e+00
4.851314008381487630e-01,-1.033666936081090171e+02
4.853838153422335155e-01,4.191417793331098096e+01
4.857325773356844789e-01,9.612459519470206715e-01
4.860554461404260618e-01,2.624234835613137307e+01
4.861913488933844452e-01,1.714936078145434806e+01
4.862826360444922891e-01,-1.735323053031478935e+00
4.865882411192095636e-01,-7.807638628021251748e+01
4.869433706240026694e-01,-4.271247528730981458e+01
4.871795124434478708e-01,-2.899205547135519367e+01
4.874533210452338672e-01,7.726310204247965885e+01
4.878082228744761162e-01,2.663089755583492035e+01
4.881161709712448227e-01,-5.263512816433557617e+01
4.882184558557458032e-01,-7.360088034147338476e+00
4.883426330539564764e-01,-1.840604055214356549e+01
4.886639340441321089e-01,2.015968407320656297e+01
4.890131584225636541e-01,-2.279728085874399568e+01
4.892234155679948127e-01,-5.738247729880630033e+01
4.895247873494009694e-01,2.858202731848002998e+01
4.898831006098651741e-01,-8.941185800870331946e+01
4.901736454096458639e-01,4.076684023690546610e-01
4.904056361211007187e-01,8.331541274220199966e+00
4.907400371552503304e-01,-3.003700863668523624e+01
4.910805791358036632e-01,-3.575321242521578569e+01
4.912628540305193359e-01,4.551786057849227518e+00
4.913212104120681101e-01,9.575527308403053439e+01
4.915979484481566852e-01,3.964507164178066034e+01
4.919569621348685029e-01,-5.020811207423481193e+01
4.922275873600686635e-01,-2.162450372800162057e+01
4.924715419589679177e-01,3.126085272420198180e+01
